assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,5,100,100,0,105700,0,0,-4,4,0.4,0,0,2,1.2,0.7,0,Davide,0.2,0,0,2.5,120,False,3.8,0,0,0,0,18,,2018-09-15T13:01:13Z,51,0,0,0,105700.jpg,1.0,0,0,Zappacosta,0.1,False,21,a,6,8,21.0,2,3043,45,13491,96,0.0,0.4,Zappacosta,0
0,0,3,100,100,0,109533,0,0,-3,3,0.0,0,0,2,1.2,0.7,1,Emerson,0.2,0,0,0.0,121,False,0.0,0,0,0,0,5,,2018-09-14T15:31:13Z,52,0,0,0,109533.jpg,1.0,0,0,Palmieri dos Santos,0.1,False,33,a,6,8,0.0,1,1639,45,7556,54,0.0,0.2,Emerson,0
9,19,467,100,100,6,42786,0,0,5,-5,700.0,5,0,3,9.3,8.8,15,Eden,8.3,13,10,205.5,122,True,641.0,0,0,0,0,1403,,2018-12-16T16:31:16Z,110,0,0,0,42786.jpg,7.4,0,0,Hazard,36.2,False,10,a,6,8,711.0,133,3021782,62894,1741565,12070,0.8,12.1,Hazard,2
0,0,33,100,100,0,17878,0,0,-3,3,44.1,0,0,3,1.3,0.8,0,Cesc,0.3,2,0,7.9,123,False,27.6,0,0,0,0,153,,2018-11-11T13:31:14Z,62,0,0,0,17878.jpg,1.0,0,0,Fàbregas,0.4,False,4,a,6,8,8.0,5,4290,60,56799,120,0.0,0.8,Fàbregas,1
4,2,290,None,None,8,47431,-1,1,-3,3,631.5,0,0,3,3.3,2.8,2,Willian,2.3,14,2,133.9,124,False,309.2,0,0,0,0,1223,,None,72,0,0,0,47431.jpg,3.6,0,0,Borges Da Silva,4.6,False,22,a,6,8,397.0,65,384736,1198,629495,5190,0.3,8.9,Willian,1
1,9,250,75,100,4,49579,0,0,-2,2,236.0,1,0,3,4.0,4.8,1,Pedro,4.3,6,6,93.9,125,False,324.8,0,0,0,0,937,Knock - 75% chance of playing,2018-12-26T22:01:17Z,63,0,0,0,49579.jpg,4.2,0,0,Rodríguez Ledesma,4.8,False,11,d,6,8,383.0,71,1219039,1986,1163656,17766,0.7,11.3,Pedro,1
2,1,302,None,None,8,116594,0,0,-1,1,380.7,0,0,3,4.8,4.3,2,N'Golo,3.8,16,2,93.0,126,False,333.6,0,0,0,0,1696,,None,49,0,0,0,116594.jpg,3.2,0,0,Kanté,16.9,False,7,a,6,8,215.0,60,649164,7144,889212,11238,0.8,12.2,Kanté,3
3,5,171,100,100,3,88894,0,0,-6,6,139.1,2,0,3,1.5,1.0,1,Ross,0.5,6,3,55.6,127,False,202.0,0,0,0,0,541,,2018-12-02T12:01:14Z,54,0,0,0,88894.jpg,3.4,0,0,Barkley,2.4,False,8,a,6,8,217.0,51,689459,264,603464,5795,0.1,9.4,Barkley,0
0,0,0,None,None,0,61603,0,0,-3,3,0.0,0,0,3,1.0,0.5,0,Daniel,0.0,0,0,0.0,128,False,0.0,0,0,0,0,0,,None,47,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.1,False,6,a,6,8,0.0,0,1646,27,7551,36,0.0,0.0,Drinkwater,0
0,0,0,0,0,0,169102,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Tiemoué,0.0,0,0,0.0,129,False,0.0,0,0,0,0,0,Season-long loan to Milan,2018-08-15T09:18:32Z,49,0,0,0,169102.jpg,0.0,0,0,Bakayoko,0.1,False,14,u,6,8,0.0,0,332,2,11613,8,0.0,0.0,Bakayoko,0
0,0,0,100,100,0,199598,0,0,-1,1,0.0,0,0,3,1.0,0.5,0,Ethan,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,,2018-10-12T10:01:15Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,44,a,6,8,0.0,0,1609,7,3335,11,0.0,0.0,Ampadu,0
0,0,5,75,100,0,209046,0,0,-3,3,0.0,0,0,3,0.9,0.7,1,Callum,0.2,1,0,0.0,131,False,0.0,0,0,0,0,42,Hamstring injury - 75% chance of playing,2018-12-26T23:31:49Z,42,0,0,0,209046.jpg,1.0,0,0,Hudson-Odoi,2.0,False,20,d,6,8,0.0,1,160225,1533,197469,2898,0.0,0.2,Hudson-Odoi,0
0,3,102,100,100,1,126187,0,0,-3,3,66.0,1,0,3,4.2,3.7,0,Ruben,3.2,2,3,32.1,132,False,147.6,0,0,0,0,274,,2018-09-28T13:01:14Z,52,0,0,0,126187.jpg,3.6,0,0,Loftus-Cheek,0.7,False,12,a,6,8,107.0,29,32845,242,58126,1190,0.6,5.6,Loftus-Cheek,0
4,2,115,100,100,4,44346,0,0,-3,3,181.3,0,0,4,1.8,1.3,0,Olivier,0.8,2,1,61.3,133,False,136.8,0,0,0,0,526,,2018-11-01T11:31:13Z,77,0,0,0,44346.jpg,2.5,0,0,Giroud,2.0,False,18,a,6,8,306.0,37,87550,305,197372,1169,0.1,4.8,Giroud,1
0,3,117,75,75,5,88482,0,0,-5,5,122.8,1,0,4,1.0,0.6,0,Álvaro,0.3,11,5,78.0,134,False,202.6,0,0,0,0,832,Knock - 75% chance of playing,2018-12-13T19:31:16Z,85,0,0,0,88482.jpg,3.1,0,0,Morata,1.6,False,29,d,6,8,465.0,43,311531,56,425130,1387,0.0,5.1,Morata,3
0,1,271,None,None,8,85955,0,0,-2,2,266.0,0,0,3,2.8,2.3,2,Jorge Luiz,1.8,14,1,62.9,459,False,311.8,0,0,0,0,1553,,None,48,0,0,0,85955.jpg,2.6,0,0,Frello Filho,6.9,False,5,a,6,8,52.0,47,636999,1181,821586,4759,0.4,9.8,Jorginho,3
0,0,0,0,0,0,173879,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Tammy,0.0,0,0,0.0,496,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-31T19:01:13Z,54,0,0,0,173879.jpg,0.0,0,0,Abraham,0.1,False,19,u,6,8,0.0,0,1132,1,8301,15,0.0,0.0,Abraham,0
0,3,355,None,None,8,109745,0,0,1,-1,0.1,1,0,1,4.7,4.2,2,Kepa,3.7,16,0,31.9,498,False,321.2,0,0,0,0,1710,,None,56,0,0,0,109745.jpg,4.0,0,41,Arrizabalaga,5.8,False,1,a,6,8,0.0,76,334714,4232,230762,3572,0.7,13.6,Kepa,1
2,2,204,100,100,7,91651,0,0,-2,2,278.3,0,0,3,3.8,3.3,6,Mateo,2.8,8,0,64.0,499,False,160.8,0,0,0,0,990,,2018-12-16T13:31:16Z,58,0,0,0,91651.jpg,2.5,0,0,Kovacic,0.7,False,17,a,6,8,199.0,42,55565,710,100080,302,0.5,7.2,Kovacic,1
0,6,291,75,75,5,20066,0,0,0,0,0.0,1,0,1,0.4,1.1,0,Wayne,1.5,23,0,33.4,135,False,333.4,0,0,0,0,1440,Back injury - 75% chance of playing,2018-12-16T09:01:18Z,45,0,0,1,20066.jpg,4.0,0,41,Hennessey,5.2,False,13,d,7,31,0.0,64,506225,97,338176,6401,0.3,14.2,Hennessey,0
0,0,0,None,None,0,11554,0,0,-1,1,0.0,0,0,1,-1.0,0.0,0,Julian,0.0,0,0,0.0,136,False,0.0,0,0,0,0,0,,None,39,0,0,0,11554.jpg,0.0,0,0,Speroni,9.6,False,1,a,7,31,0.0,0,74640,8427,274725,1185,0.0,0.0,Speroni,0
0,2,63,None,None,2,40836,0,0,-3,3,0.0,0,0,1,1.5,2.5,9,Vicente,2.5,2,0,6.0,137,False,59.8,0,0,0,0,270,,None,42,0,0,0,40836.jpg,5.0,0,9,Guaita,0.4,False,31,a,7,31,0.0,15,21636,3921,11549,528,0.6,3.6,Guaita,2
1,0,278,100,100,6,49413,0,0,-2,2,48.1,0,0,2,1.7,2.7,6,James,2.7,20,0,43.7,138,False,268.8,0,0,0,0,1409,,2018-12-09T09:01:17Z,43,0,0,0,49413.jpg,2.8,0,0,Tomkins,2.5,False,5,a,7,31,118.0,45,54139,1236,351437,862,0.6,10.5,Tomkins,5
0,0,0,100,100,0,19188,0,0,-1,1,0.0,0,0,2,-1.0,0.0,0,Scott,0.0,0,0,0.0,139,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,44,0,0,0,19188.jpg,0.0,0,0,Dann,0.0,False,6,a,7,31,0.0,0,516,12,831,17,0.0,0.0,Dann,0
0,1,52,75,75,1,58786,0,0,-1,1,5.0,0,0,2,0.1,0.9,0,Martin,1.2,5,0,9.6,140,False,90.8,0,0,0,0,300,Thigh injury - 75% chance of playing,2018-12-21T15:01:16Z,39,0,0,0,58786.jpg,2.5,0,0,Kelly,5.5,False,34,d,7,31,0.0,10,181303,1334,301935,3844,0.3,2.6,Kelly,0
0,0,119,None,None,1,86417,0,0,-1,1,88.7,1,0,2,1.7,2.7,0,Jeffrey,2.7,12,3,45.5,141,False,194.8,0,0,0,0,720,,None,44,0,0,0,86417.jpg,2.5,0,0,Schlupp,2.2,False,15,a,7,31,170.0,40,269084,606,237642,2523,0.6,9.1,Schlupp,1
1,8,309,100,100,7,74230,0,0,-1,1,222.9,1,0,2,2.8,3.8,8,Patrick,3.8,23,1,80.0,142,False,290.8,0,0,0,0,1674,,2018-12-08T17:31:17Z,54,0,0,0,74230.jpg,3.7,0,0,van Aanholt,3.9,False,3,a,7,31,286.0,70,208930,2400,292008,2500,0.7,13.0,van Aanholt,3
0,8,373,100,100,7,40784,0,0,-1,1,74.1,0,0,2,3.0,4.0,6,Mamadou,4.0,25,0,46.5,143,False,377.0,0,0,0,0,1710,,2018-11-24T15:01:16Z,49,0,0,0,40784.jpg,3.3,0,0,Sakho,1.6,False,12,a,7,31,13.0,62,72281,1919,77663,1078,0.8,12.7,Sakho,2
0,0,0,100,100,0,173954,0,0,-1,1,0.0,0,0,2,-1.0,0.0,0,Jairo,0.0,0,0,0.0,144,False,0.0,0,0,0,0,0,,2018-09-25T23:31:12Z,44,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.0,False,44,a,7,31,0.0,0,565,12,3121,13,0.0,0.0,Riedewald,0
1,11,348,100,100,7,214590,0,0,4,-4,160.3,2,0,2,2.8,3.8,8,Aaron,3.8,23,0,70.2,145,False,433.4,0,0,0,0,1604,,2018-11-24T15:01:16Z,44,0,0,0,214590.jpg,3.6,1,0,Wan-Bissaka,31.0,False,29,a,7,31,107.0,65,1610194,17522,675177,6988,0.9,14.8,Wan-Bissaka,1
0,0,12,None,None,0,19197,0,0,-2,2,0.8,0,0,3,-0.3,0.7,0,Jason,0.7,0,0,0.3,146,False,2.4,0,0,0,0,11,,None,43,0,0,0,19197.jpg,1.0,0,0,Puncheon,0.6,False,42,a,7,31,0.0,5,36488,114,49635,388,0.2,1.2,Puncheon,0
2,5,244,None,None,7,50471,0,0,-2,2,281.8,1,0,3,4.2,5.2,3,James,5.2,24,2,81.2,147,False,298.2,0,0,0,0,1548,,None,48,0,0,0,50471.jpg,3.3,0,0,McArthur,2.7,False,18,a,7,31,233.0,62,178539,7097,113655,4225,1.1,12.9,McArthur,4
0,0,0,0,0,0,44343,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Bakary,0.0,0,0,0.0,148,False,0.0,0,0,0,0,0,Contract ended,2018-08-12T10:04:56Z,50,0,0,0,44343.jpg,0.0,0,0,Sako,0.0,False,None,u,7,31,0.0,0,180,0,1465,2,0.0,0.0,Sako,0
2,5,281,None,None,7,60252,0,0,-2,2,559.6,1,0,3,5.0,6.0,3,Andros,6.0,23,3,127.7,149,False,370.8,0,0,0,0,1670,,None,58,0,0,0,60252.jpg,3.7,0,0,Townsend,2.7,False,10,a,7,31,345.0,70,178498,5560,150546,5135,1.0,12.1,Townsend,1
0,12,334,None,None,7,66975,1,-1,-4,4,335.3,1,0,3,5.3,6.3,3,Luka,6.3,25,5,110.5,150,False,500.8,0,0,0,0,1710,,None,61,0,1,0,66975.jpg,4.0,0,0,Milivojevic,4.0,False,4,a,7,31,268.0,76,154607,6934,408217,6355,1.0,12.7,Milivojevic,4
3,3,143,100,100,6,82403,0,0,-3,3,364.8,0,0,4,0.7,1.7,2,Wilfried,1.7,22,3,115.5,151,False,258.6,0,0,0,0,1437,,2018-12-09T09:01:17Z,67,0,0,0,82403.jpg,3.1,0,0,Zaha,11.5,False,11,a,7,31,531.0,50,911693,3643,1958318,6697,0.3,7.5,Zaha,6
0,0,5,0,0,1,54861,0,0,-2,2,50.7,0,0,4,0.0,0.0,0,Christian,0.0,5,0,23.3,152,False,14.2,0,0,0,0,325,Knee injury - Expected back 30 Dec,2018-09-06T10:01:13Z,63,0,0,0,54861.jpg,2.0,0,0,Benteke,0.4,False,17,i,7,31,170.0,8,21098,6,69791,84,0.0,1.3,Benteke,0
0,0,32,100,100,0,143877,0,0,-2,2,38.3,0,0,4,-0.5,0.5,0,Alexander,0.5,3,0,11.3,153,False,19.2,0,0,0,0,173,,2018-10-19T14:31:16Z,48,0,0,0,143877.jpg,1.0,0,0,Sørloth,0.2,False,9,a,7,31,59.0,12,11486,66,19040,138,0.1,2.5,Sørloth,0
2,0,148,100,75,6,55037,0,0,-3,3,139.4,0,0,3,1.5,1.9,3,Cheikhou,2.5,16,0,46.0,412,False,188.2,0,0,0,0,1034,,2018-12-26T14:01:16Z,47,0,0,0,55037.jpg,2.3,0,0,Kouyaté,0.3,False,8,a,7,31,135.0,37,9180,252,24439,192,0.5,7.9,Kouyaté,2
0,0,6,100,100,0,55494,0,0,-2,2,3.1,0,0,2,-1.0,0.0,0,Joel,0.0,3,0,3.7,441,False,29.8,0,0,0,0,101,,2018-11-10T16:31:13Z,43,0,0,0,55494.jpg,1.0,0,0,Ward,0.2,False,2,a,7,31,4.0,2,3162,19,17080,71,0.0,0.5,Ward,0
0,0,0,0,0,0,185478,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Jaroslaw,0.0,0,0,0.0,442,False,0.0,0,0,0,0,0,Season-long loan to Caykur Rizespor,2018-07-25T08:16:36Z,40,0,0,0,185478.jpg,0.0,0,0,Jach,0.0,False,33,u,7,31,0.0,0,497,5,2432,11,0.0,0.0,Jach,0
0,0,3,100,100,0,79228,0,0,-3,3,0.1,0,0,2,-1.0,0.0,0,Pape,0.0,0,0,0.1,443,False,1.0,0,0,0,0,1,,2018-08-24T16:01:12Z,42,0,0,0,79228.jpg,1.0,0,0,Souaré,0.1,False,27,a,7,31,0.0,1,918,24,4843,25,0.0,0.2,Souaré,0
0,0,5,100,100,0,59125,0,0,-1,1,30.6,0,0,4,-0.8,0.2,1,Connor,0.2,0,0,8.4,444,False,6.0,0,0,0,0,28,,2018-11-02T14:31:13Z,49,0,0,0,59125.jpg,1.0,0,0,Wickham,0.1,False,21,a,7,31,47.0,2,2149,72,8166,50,0.0,0.4,Wickham,0
0,0,0,None,None,0,138009,0,0,-2,2,0.0,0,0,3,-1.0,0.0,0,Sullay,0.0,0,0,0.0,477,False,0.0,0,0,0,0,0,,None,43,0,0,0,138009.jpg,0.0,0,0,Kaikai,0.2,False,25,a,7,31,0.0,0,9870,84,12865,139,0.0,0.0,Kaikai,0
3,0,134,100,100,4,141020,0,0,-4,4,205.2,0,0,3,2.3,3.3,3,Max,3.3,15,0,66.2,486,False,135.4,0,0,0,0,933,,2018-10-19T14:31:16Z,56,0,0,0,141020.jpg,2.3,0,0,Meyer,0.2,False,7,a,7,31,324.0,37,7268,90,39646,126,0.6,6.6,Meyer,2
1,0,29,None,None,3,80146,0,0,-3,3,96.2,0,0,4,-0.3,0.7,0,Jordan,0.7,6,0,32.1,505,False,45.4,0,0,0,0,663,,None,57,0,0,0,80146.jpg,1.8,0,0,Ayew,0.2,False,14,a,7,31,180.0,22,11905,77,30147,177,0.1,3.9,Ayew,1
0,7,334,None,None,4,111234,0,0,0,0,10.0,2,0,1,1.5,2.0,2,Jordan,1.5,29,0,43.2,154,False,422.4,0,0,0,0,1710,,None,50,0,0,2,111234.jpg,3.7,0,52,Pickford,14.6,False,1,a,8,11,0.0,70,334422,2659,617981,7273,0.3,14.0,Pickford,1
0,0,0,100,100,0,10318,0,0,0,0,0.0,0,0,1,0.0,0.5,0,Maarten,0.0,0,0,0.0,155,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,3.7,False,22,a,8,11,0.0,0,47229,244,88583,983,0.0,0.0,Stekelenburg,0
0,0,40,None,None,0,12745,0,0,-4,4,74.7,0,0,2,0.0,0.5,0,Leighton,0.0,5,0,13.0,156,False,39.8,0,0,0,0,284,,None,51,0,0,0,12745.jpg,1.3,0,0,Baines,0.6,False,3,a,8,11,15.0,5,16440,32,79616,246,0.0,1.0,Baines,0
0,2,218,0,0,3,59949,0,0,-3,3,168.3,1,0,2,0.0,0.0,2,Seamus,0.7,22,1,49.5,157,False,244.4,0,0,0,0,1316,,2018-09-10T17:01:14Z,52,1,0,0,59949.jpg,2.5,0,0,Coleman,1.3,False,23,a,8,11,84.0,38,87079,232,174123,2071,0.1,7.3,Coleman,1
0,0,-2,100,100,0,7645,0,0,-2,2,0.0,0,0,2,0.0,0.5,0,Phil,0.0,2,0,0.1,158,False,1.2,0,0,0,0,53,,2018-11-02T18:01:13Z,43,0,0,0,7645.jpg,-1.0,1,0,Jagielka,0.5,False,6,a,8,11,0.0,-2,4403,47,82191,170,0.0,-0.5,Jagielka,0
0,0,0,0,0,0,19159,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Ashley,0.0,0,0,0.0,159,False,0.0,0,0,0,0,0,Season-long loan to Stoke,2018-08-03T09:26:19Z,45,0,0,0,19159.jpg,0.0,0,0,Williams,0.1,False,5,u,8,11,0.0,0,150,2,5079,10,0.0,0.0,Williams,0
0,0,61,100,100,0,194164,0,0,-2,2,5.0,0,0,2,0.0,0.5,0,Mason,0.0,9,0,9.9,160,False,92.2,0,0,0,0,407,,2018-08-11T16:01:16Z,43,0,0,0,194164.jpg,1.0,0,0,Holgate,0.1,False,2,a,8,11,2.0,5,14107,24,14800,52,0.0,1.2,Holgate,1
1,0,62,100,100,1,153673,0,0,-3,3,35.1,0,0,2,0.0,0.5,0,Jonjoe,0.0,6,0,11.1,161,False,69.4,0,0,0,0,360,,2018-11-02T18:01:13Z,42,0,0,0,153673.jpg,3.3,0,0,Kenny,0.2,False,43,a,8,11,7.0,13,11113,36,17491,102,0.0,3.1,Kenny,0
2,11,306,100,100,4,106611,0,0,0,0,62.7,2,0,2,0.8,1.3,2,Michael,0.8,24,1,65.5,162,False,383.0,0,0,0,0,1440,,2018-09-23T14:31:13Z,50,0,0,0,106611.jpg,3.9,0,0,Keane,4.1,False,4,a,8,11,207.0,62,326791,912,242187,8595,0.2,12.4,Keane,0
0,0,0,0,0,0,56192,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Cuco,0.0,0,0,0.0,163,False,0.0,0,0,0,0,0,Season-long loan to Stoke,2018-08-17T15:01:12Z,45,0,0,0,56192.jpg,0.0,0,0,Martina,0.0,False,15,u,8,11,0.0,0,277,0,8025,8,0.0,0.0,Martina,0
3,4,193,100,100,5,20467,0,0,-4,4,243.9,1,0,3,2.8,3.3,2,Theo,2.8,25,3,95.1,164,False,274.4,0,0,0,0,1411,,2018-09-16T14:01:13Z,61,0,0,0,20467.jpg,3.6,0,0,Walcott,3.6,False,11,a,8,11,433.0,68,1092058,1743,1063042,3383,0.5,11.1,Walcott,0
0,0,0,0,0,0,55452,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Yannick,0.0,0,0,0.0,165,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-26T07:54:10Z,58,0,0,0,55452.jpg,0.0,0,0,Bolasie,0.1,False,7,u,8,11,0.0,0,692,1,14721,13,0.0,0.0,Bolasie,0
0,0,0,100,100,0,50472,0,0,-1,1,0.0,0,0,3,0.0,0.5,0,James,0.0,0,0,0.0,166,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,44,0,0,0,50472.jpg,0.0,0,0,McCarthy,0.0,False,16,a,8,11,0.0,0,1811,32,1989,44,0.0,0.0,McCarthy,0
1,0,67,100,100,0,42774,0,0,-3,3,66.5,0,0,3,0.2,0.7,0,Morgan,0.2,7,0,13.8,167,False,61.6,0,0,0,0,285,,2018-12-04T15:01:17Z,42,0,0,0,42774.jpg,1.6,0,0,Schneiderlin,1.7,False,18,a,8,11,10.0,11,99773,6378,146942,2018,0.0,2.6,Schneiderlin,1
0,0,211,100,75,4,80801,0,0,-2,2,110.7,0,0,3,1.0,1.1,0,Idrissa,1.0,18,0,41.7,168,False,273.2,0,0,0,0,1332,,2018-12-26T14:01:16Z,48,0,0,0,80801.jpg,1.9,0,0,Gueye,0.3,False,17,a,8,11,33.0,31,7544,44,25151,105,0.2,6.5,Gueye,4
0,0,82,None,None,1,173807,0,0,-4,4,59.2,0,0,3,0.7,1.2,1,Tom,0.7,13,0,16.3,169,False,77.2,0,0,0,0,605,,None,51,0,0,0,173807.jpg,1.7,0,0,Davies,0.1,False,26,a,8,11,26.0,15,3263,52,10712,61,0.1,2.9,Davies,2
1,0,65,50,100,0,219352,0,0,-4,4,112.7,0,0,3,0.4,1.3,0,Ademola,0.8,3,0,22.5,170,False,69.2,0,0,0,0,308,Knock - 50% chance of playing,2018-12-26T18:31:15Z,51,0,0,0,219352.jpg,1.4,0,0,Lookman,0.1,False,31,d,8,11,42.0,15,2702,9,11577,95,0.2,2.9,Lookman,0
0,0,0,0,0,0,109065,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Davy,0.0,0,0,0.0,171,False,0.0,0,0,0,0,0,Transferred to Werder Bremen,2018-07-27T13:20:35Z,60,0,0,0,109065.jpg,0.0,0,0,Klaassen,0.0,False,20,u,8,11,0.0,0,27,0,466,0,0.0,0.0,Klaassen,0
3,12,346,100,100,5,55422,0,0,-2,2,583.8,1,0,3,4.0,4.5,11,Gylfi,4.0,26,8,162.2,172,False,520.6,0,0,0,0,1593,,2018-11-11T17:31:14Z,73,0,2,0,55422.jpg,5.1,0,0,Sigurdsson,6.3,False,10,a,8,11,518.0,96,795917,22140,576583,3894,0.5,13.2,Sigurdsson,3
0,0,0,0,0,0,180151,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Nikola,0.0,0,0,0.0,173,False,0.0,0,0,0,0,0,Season-long loan to CSKA Moscow,2018-08-16T07:11:50Z,50,0,0,0,180151.jpg,0.0,0,0,Vlasic,0.0,False,27,u,8,11,0.0,0,90,0,1457,1,0.0,0.0,Vlasic,0
0,0,0,100,100,0,195855,0,0,-2,2,0.0,0,0,3,0.0,0.5,0,Beni,0.0,0,0,0.0,174,False,0.0,0,0,0,0,0,,2018-10-11T16:31:14Z,43,0,0,0,195855.jpg,0.0,0,0,Baningime,0.1,False,34,a,8,11,0.0,0,2319,46,3401,40,0.0,0.0,Baningime,0
2,2,133,100,100,0,177815,0,0,-2,2,68.5,0,0,4,3.0,3.5,5,Dominic,3.0,17,3,40.6,175,False,141.4,0,0,0,0,636,,2018-09-11T17:01:14Z,53,0,0,0,177815.jpg,2.4,0,0,Calvert-Lewin,1.1,False,29,a,8,11,201.0,41,75670,11738,90242,870,0.6,7.7,Calvert-Lewin,2
0,0,-2,None,None,0,113688,0,0,-5,5,13.1,0,0,4,0.0,0.5,0,Oumar,0.0,0,0,2.9,176,False,2.8,0,0,0,0,48,,None,50,0,0,0,113688.jpg,1.0,0,0,Niasse,0.3,False,19,a,8,11,16.0,4,10236,95,45648,158,0.0,0.8,Niasse,0
2,0,103,None,None,0,66838,0,0,-5,5,88.9,0,0,4,0.7,1.2,0,Cenk,0.7,10,2,50.9,177,False,134.2,0,0,0,0,609,,None,65,0,0,0,66838.jpg,2.4,0,0,Tosun,1.7,False,14,a,8,11,290.0,33,144673,194,391486,716,0.1,5.1,Tosun,1
2,11,242,100,100,4,212319,0,0,5,-5,163.1,2,0,3,5.2,5.7,5,Richarlison,5.2,24,9,123.9,393,False,436.0,0,0,0,0,1382,,2018-11-11T18:31:15Z,70,0,0,0,212319.jpg,5.5,1,0,de Andrade,30.8,False,30,a,8,11,645.0,93,3104073,23436,2390890,29863,0.7,13.3,Richarlison,2
0,0,0,0,0,0,26901,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Kevin,0.0,0,0,0.0,469,False,0.0,0,0,0,0,0,Season-long loan to Fiorentina,2018-08-05T06:50:01Z,55,0,0,0,26901.jpg,0.0,0,0,Mirallas,0.0,False,8,u,8,11,0.0,0,50,0,1141,0,0.0,0.0,Mirallas,0
0,0,0,0,0,0,108438,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Sandro,0.0,0,0,0.0,470,False,0.0,0,0,0,0,0,Season-long loan to Real Sociedad,2018-08-31T09:31:13Z,54,0,0,0,108438.jpg,0.0,0,0,Ramírez,0.1,False,9,u,8,11,0.0,0,2278,0,12455,16,0.0,0.0,Sandro,0
2,9,354,None,None,4,101188,1,-1,1,-1,568.8,1,0,2,5.5,6.0,17,Lucas,5.5,24,3,116.0,484,False,461.8,0,0,0,0,1429,,None,51,0,0,0,101188.jpg,4.2,0,0,Digne,7.9,False,12,a,8,11,130.0,72,470450,115047,177141,1257,1.1,14.4,Digne,2
0,2,126,100,100,2,164511,0,0,-1,1,26.2,0,0,2,2.2,2.7,8,Yerry,2.2,8,1,21.7,506,False,151.6,0,0,0,0,631,,2018-08-10T15:01:14Z,54,0,0,0,164511.jpg,3.4,0,0,Mina,0.8,False,13,a,8,11,39.0,27,43010,2124,110677,472,0.4,5.0,Mina,2
4,4,146,100,100,4,100649,0,0,-1,1,255.0,0,0,3,3.0,3.5,10,Bernard,3.0,10,0,51.1,507,False,157.4,0,0,0,0,818,,2018-08-30T09:01:12Z,59,0,0,0,100649.jpg,2.7,0,0,Anício Caldeira Duarte,0.2,False,20,a,8,11,99.0,43,31558,1155,42198,207,0.5,7.3,Bernard,2
1,0,117,100,75,3,120250,0,0,-1,1,74.4,0,0,3,2.0,1.9,1,André Filipe,2.0,15,0,31.2,508,False,119.0,0,0,0,0,927,,2018-12-26T14:01:16Z,54,0,0,0,120250.jpg,2.3,0,0,Tavares Gomes,0.2,False,8,a,8,11,117.0,25,12885,129,24196,355,0.4,4.6,André Gomes,2
1,4,200,100,100,2,103192,0,0,0,0,29.8,0,0,2,1.0,1.5,2,Kurt,1.0,22,0,29.0,526,False,210.6,0,0,0,0,1083,,2018-11-03T23:01:14Z,50,0,0,0,103192.jpg,2.3,0,0,Zouma,0.2,False,5,a,8,11,49.0,35,20667,117,16386,170,0.2,7.0,Zouma,0
0,0,0,None,None,0,171270,0,0,0,0,0.0,0,0,3,0.0,0.5,0,Kieran,0.0,0,0,0.0,528,False,0.0,0,0,0,0,0,,None,45,0,0,0,171270.jpg,0.0,0,0,Dowell,0.0,False,28,a,8,11,0.0,0,684,11,583,8,0.0,0.0,Dowell,0
0,0,0,None,None,0,149468,0,0,0,0,0.0,0,0,2,0.0,0.5,0,Tyias,0.0,0,0,0.0,532,False,0.0,0,0,0,0,0,,None,40,0,0,0,149468.jpg,0.0,0,0,Browning,0.1,False,35,a,8,11,0.0,0,5657,81,3568,80,0.0,0.0,Browning,0
