id,first_name,second_name,team,team_code,element_type,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost
541,Zeze Steven,Sessegnon,9,54,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40
190,Ben,Hamer,10,38,1,0,0,4,192,9,0.0,78.4,0.0,0,39,7.8,0,0,0,8.5,40
191,Jonas,Lössl,10,38,1,0,0,50,1517,25,20.3,370.0,0.0,2,274,39.0,3,0,0,1.7,44
192,Christopher,Schindler,10,38,2,1,1,53,1690,34,29.5,315.2,82.0,7,270,42.8,3,0,2,3.4,44
193,Chris,Löwe,10,38,2,0,2,32,1146,26,251.4,198.4,68.0,6,194,51.7,1,0,1,0.2,44
194,Tommy,Smith,10,38,2,0,0,5,266,7,16.4,32.6,12.0,0,39,6.2,1,0,2,0.1,44
195,Mathias,Jorgensen,10,38,2,3,1,53,1517,28,64.3,417.0,147.0,4,290,63.1,2,0,6,3.1,44
196,Scott,Malone,10,38,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.4,40
197,Florent,Hadergjonaj,10,38,2,0,0,35,1318,26,250.2,177.0,78.0,0,217,50.4,3,0,1,0.1,44
198,Terence,Kongolo,10,38,2,1,0,35,1311,27,68.8,253.0,92.0,0,198,41.5,3,0,2,0.3,43
199,Aaron,Mooy,10,38,3,2,0,44,1322,20,457.6,303.6,216.0,3,243,97.9,3,0,2,1.2,51
200,Rajiv,van La Parra,10,38,3,0,0,10,405,6,57.6,27.8,41.0,0,13,12.6,1,0,0,0.0,47
201,Jonathan,Hogg,10,38,3,0,1,29,1075,16,142.0,200.8,24.0,3,178,36.7,3,1,2,0.4,44
202,Philip,Billing,10,38,3,2,0,48,1570,32,286.2,394.6,244.0,4,251,92.6,3,0,5,2.0,45
203,Tom,Ince,10,38,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50
204,Danny,Williams,10,38,3,0,0,4,83,0,1.1,5.0,1.0,0,6,0.6,1,0,1,0.0,45
205,Abdelhamid,Sabiri,10,38,3,0,0,2,48,3,0.5,4.2,2.0,0,6,0.7,0,0,0,0.1,43
206,Alex,Pritchard,10,38,3,1,0,36,1217,25,204.7,145.6,367.0,0,114,71.7,3,0,1,0.1,48
207,Ramadan,Sobhi,10,38,3,0,0,4,75,2,48.2,15.4,6.0,0,13,6.9,0,0,0,0.1,47
208,Juninho,Bacuna,10,38,3,0,0,6,205,5,83.9,44.0,9.0,0,32,13.6,0,0,1,0.2,43
209,Collin,Quaner,10,38,4,0,0,2,37,2,13.7,2.2,0.0,0,3,1.6,0,0,0,3.7,43
210,Laurent,Depoitre,10,38,4,0,1,27,921,20,108.4,39.4,329.0,0,23,47.0,0,0,1,0.5,51
211,Steve,Mounie,10,38,4,0,4,32,886,18,161.9,123.4,417.0,0,66,68.8,2,1,0,0.1,58
212,Elias,Kachunga,10,38,4,0,0,5,234,4,18.5,10.0,26.0,0,-1,5.1,0,0,1,0.1,48
461,Erik,Durm,10,38,2,0,1,26,964,20,158.0,150.4,82.0,2,150,39.0,1,0,0,0.1,44
471,Adama,Diakhaby,10,38,3,0,0,9,230,6,23.7,18.2,10.0,0,17,5.0,1,0,0,0.0,45
514,Isaac,Mbenza,10,38,3,0,0,15,363,7,26.3,32.0,116.0,0,50,17.1,0,0,1,0.0,59
522,Jon Gorenc,Stankovic,10,38,2,1,0,6,91,6,0.3,49.6,34.0,0,26,8.4,0,0,0,3.6,39
533,Ryan,Schofield,10,38,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40
213,Kasper,Schmeichel,11,13,1,0,0,69,1710,22,0.0,369.0,4.0,6,326,37.2,6,0,1,4.9,50
214,Eldin,Jakupovic,11,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44
215,Wes,Morgan,11,13,2,0,0,39,1300,17,35.5,254.0,113.0,2,222,40.3,5,2,1,1.0,45
216,Christian,Fuchs,11,13,2,0,0,2,90,1,32.1,20.2,0.0,0,16,5.2,0,0,0,0.4,42
217,Danny,Simpson,11,13,2,0,0,4,103,1,1.0,28.4,0.0,0,19,2.9,0,0,0,0.2,42
218,Yohan,Benalouane,11,13,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.9,39
219,Benjamin,Chilwell,11,13,2,0,2,63,1620,21,303.3,305.0,141.0,5,280,75.2,6,0,1,2.5,51
220,Harry,Maguire,11,13,2,2,1,50,1196,18,40.2,359.8,241.0,6,275,64.1,3,0,4,9.1,54
221,Ricardo Domingos,Barbosa Pereira,11,13,2,2,3,78,1413,19,155.8,406.4,170.0,11,313,73.2,6,0,3,7.1,51
222,Jonny,Evans,11,13,2,0,0,30,691,7,13.0,122.4,73.0,0,145,20.9,4,0,1,0.3,48
224,Marc,Albrighton,11,13,3,2,2,46,1063,12,287.8,288.0,195.0,3,205,77.1,3,0,3,0.5,51
225,Demarai,Gray,11,13,3,2,1,43,974,12,135.6,171.0,247.0,2,116,55.1,4,0,2,0.9,54
226,Daniel,Amartey,11,13,3,0,0,15,639,9,46.7,139.0,21.0,0,103,20.8,1,0,2,0.2,43
227,Wilfred,Ndidi,11,13,3,1,0,47,1678,21,190.2,348.4,187.0,3,260,72.6,6,0,4,0.8,49
228,Vicente,Iborra,11,13,3,0,0,9,224,4,27.8,26.8,25.0,0,31,8.0,0,0,0,0.0,47
229,Matty,James,11,13,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44
